stop_id,stop_name,stop_lat,stop_lon
"8220DB000198","Phibsborough, Phibsboro Shopping Centre","53.3616253828786","-6.27283781041661"
"8220DB000199","Phibsborough, Phibsboro Road","53.3636218114982","-6.27229124622519"
"8220DB000200","Glasnevin, Prospect Way","53.3674226926312","-6.27159644393802"
"8220DB000201","Glasnevin, Botanic Road","53.36829109866","-6.27011862691081"
"8220DB000202","Glasnevin, Fairfield Road","53.3700800875498","-6.26890397753376"
"8220DB000203","Drumcondra, Whitehall Garda Station","53.3763927937136","-6.25001002810673"
"8220DB000204","Whitehall, Highfield Hospital","53.379588357567","-6.24666219273761"
"8220DB000205","Whitehall, Swords Road","53.3814128035703","-6.24542973242025"
"8220DB000206","Whitehall, Collins Avenue West ( Larkhill Road)","53.3835460890329","-6.24747670792428"
"8220DB000207","Whitehall, Larkhill Road","53.3848216307363","-6.24987478276802"
"8220DB000208","Whitehall, Glendun Road","53.3866539303158","-6.24795040815756"
"8220DB000209","Whitehall, Glentow Estate","53.387271110529","-6.24591044728043"
"8220DB000210","Whitehall, Crestfield Road","53.3875940812728","-6.24831772849056"
"8220DB000211","Whitehall (Dublin City), Saint Aidan's School","53.3842808561631","-6.24916033059418"
"8220DB000212","Whitehall, Collins Avenue West ( Larkhill Road)","53.3831956351277","-6.24625839753322"
"8220DB000213","Whitehall, Iveragh Road","53.381531050665","-6.24491376813942"
"8220DB000214","Whitehall, Highfield Hospital","53.379408483573","-6.24665455182556"
"8220DB000215","Whitehall, Collins Avenue West","53.3818722870048","-6.2424494292295"
"8220DB000216","Beaumont (Dublin City), Yellow Road","53.3823308174836","-6.23819131969338"
"8220DB000217","Whitehall, Beaumont Road","53.384323621843","-6.23680112220447"
"8220DB000218","Beaumont, Shantalla Road (Beaumont Road)","53.3855709097602","-6.23362253145054"
"8220DB000220","Whitehall, Swords Road","53.3879405396554","-6.24498084117383"
"8220DB000233","Beaumont, Shantalla Road (Beaumont Road)","53.3858213105789","-6.23353699415902"
"8220DB000234","Beaumont, Beaumont Grove","53.3849504827242","-6.23482084271804"
"8220DB000235","Whitehall, Beaumont Road Collinswood Estate","53.3832966131819","-6.23724945651059"
"8220DB000236","Beaumont (Dublin City), Yellow Road","53.3820247430957","-6.23815886003786"
"8220DB000237","Whitehall, Collins Avenue","53.3820319328819","-6.24352519975875"
"8220DB000242","Beaumont, Beaumont Road","53.3856548985671","-6.23201042765"
"8220DB000243","Beaumont, Beaumont Road","53.3857800608389","-6.22953967454699"
"8220DB000244","Beaumont, Elmount Rise","53.3849982136853","-6.22349851566417"
"8220DB000245","Beaumont, Whitethorn Crescent","53.38447224442","-6.21956660604612"
"8220DB000246","Artane, Beaumont Recreational Centre","53.3851504766469","-6.21623087716996"
"8220DB000247","Artane, Ardlea Road (near A1 pub)","53.3869761610588","-6.21450075590277"
"8220DB000248","Artane, Maryfield Drive","53.3855645601725","-6.21446963135785"
"8220DB000249","Artane, Beaumont Recreational Centre","53.3849335491788","-6.21614974496396"
"8220DB000250","Beaumont, Whitethorn Crescent","53.3844194499785","-6.22024531610136"
"8220DB000251","Beaumont, Skelly's Lane (Elmount Rise)","53.3848596736854","-6.22324871269866"
"8220DB000252","Beaumont, Skelly's Lane (Opp Beaumont Crescent)","53.3855680158371","-6.22796991791541"
"8220DB000253","Kilmore, Beaumont Hospital","53.3899459507358","-6.22439004685405"
"8220DB000254","Kilmore, Beaumont Hospital","53.3902652984433","-6.22410611366838"
"8220DB000255","Beaumont, Coolgreena Road","53.385593880419","-6.23153187241743"
"8220DB000261","Dublin, Parnell Square North","53.3540562845333","-6.26285336122227"
"8220DB000262","Dublin, Garden of Remembrance","53.3539469610394","-6.26275264892108"
"8220DB000263","Dublin, Garden of Remembrance","53.3537456234947","-6.2625054539801"
"8220DB000264","Dublin, Gaelscoil Cholaiste Mhuire","53.3535353026712","-6.26225862681692"
"8220DB000265","Dublin, Gate Theatre","53.3533615685145","-6.26205538070461"
"8220DB000270","Dublin, Upper O'Connell Street","53.3506233915308","-6.26042429163433"
"8220DB000271","Dublin, Lower O'Connell Street","53.3485963625818","-6.25948541997212"
"8220DB000272","Dublin, Upper O'Connell Street","53.3514644798917","-6.26078060573293"
"8220DB000273","Dublin City South, O'Connell Bridge","53.3472474159524","-6.25881940153958"
"8220DB000274","Dublin, Millennium Spire","53.3503490838222","-6.26072086862175"
"8220DB000276","Ashtown, River Road","53.3774022009249","-6.33179658312856"
"8220DB000277","Dublin, Citizens Information Service","53.350822325818","-6.26050631978692"
"8220DB000278","Dublin, Cathal Brugha Street","53.3513531741087","-6.26116068128307"
"8220DB000279","Dublin, Millennium Spire","53.3501317464093","-6.26060954701665"
"8220DB000281","Rotunda, Dublin Bus Head Office","53.3509099548424","-6.26096842075147"
"8220DB000284","Ashtown, Rathbourne Avenue","53.3772826239301","-6.32838928381528"
"8220DB000286","Dublin, Cathal Brugha Street","53.3520003824172","-6.26054847806694"
"8220DB000288","Dublin, Irish Life Mall","53.3491972798725","-6.2550898269972"
"8220DB000289","Dublin, Irish Life Mall","53.3490351823471","-6.25629812341943"
"8220DB000291","Dublin, National Lottery Head Quarters","53.3489359441274","-6.2568879893772"
"8220DB000292","Dublin, Irish Life Mall","53.3489273892572","-6.2563025232073"
"8220DB000293","Dublin, National Lottery Head Quarters","53.3488581695532","-6.25710145511176"
"8220DB000297","Dublin, Eden Quay","53.3481897170169","-6.25687337517716"
"8220DB000298","Dublin, Liberty Hall","53.3482087686015","-6.2563318544018"
"8220DB000299","Dublin, Liberty Hall","53.3482313287612","-6.25603052041444"
"8220DB000300","Dublin, Liberty Hall","53.348209193839","-6.2557460316124"
"8220DB000301","Dublin, Marlborough Street","53.3479500334098","-6.25707842203133"
"8220DB000302","Dublin, Eden Quay","53.3480983541306","-6.25677195870995"
"8220DB000303","Dublin, Eden Quay","53.3477578989222","-6.25807761286941"
"8220DB000307","Warrenmount, O'Donovan Road","53.3345770894659","-6.28008746416521"
"8220DB000308","Warrenmount, Oscar Square","53.3367711889546","-6.27953365692407"
"8220DB000309","Warrenmount, Ardee Street","53.3378498917964","-6.27891958815994"
"8220DB000312","Temple Bar, Wellington Quay","53.3454764728264","-6.2662061554843"
"8220DB000313","Dublin, Lower Liffey Street","53.3469069007445","-6.26197249771072"
"8220DB000315","Dublin, Bachelors Walk","53.3469263969899","-6.26207684589386"
"8220DB000317","Dublin City South, Westmoreland Street","53.3462448501457","-6.25910057954255"
"8220DB000318","Westmoreland Street (O'Connell Bridge)","53.3463077295703","-6.25909801737036"
"8220DB000319","Dublin City South, Westmoreland Street","53.3459690123467","-6.25929205738211"
"8220DB000320","Dublin City South, Westmoreland Street","53.3455466028366","-6.25929424743901"
"8220DB000322","Ballymun, Gulliver's Retail Park","53.4042549924644","-6.26535084532186"
"8220DB000325","Temple Bar, Aston Quay","53.3467332002978","-6.25992180730209"
"8220DB000326","Temple Bar, Aston Quay","53.3465796093979","-6.26048380541737"
"8220DB000328","Temple Bar, Aston Quay","53.3464264533881","-6.26107582175627"
"8220DB000329","Temple Bar, Aston Quay","53.3463188644613","-6.26171103970584"
"8220DB000333","Dublin City South, O'Connell Bridge House","53.3466481992369","-6.25840823959161"
"8220DB000334","Dublin City South, D'Olier Street","53.346581156205","-6.25812559112216"
"8220DB000335","Dublin City South, D'Olier House","53.3462619374052","-6.25780816657112"
"8220DB000336","Dublin City South, Ashfield House","53.3462516394294","-6.25771846673947"
"8220DB000340","Dublin City South, Pearse Street Garda Station","53.3460128066369","-6.25613609916844"
"8220DB000342","Trinity College","53.3455641183174","-6.25680026075817"
"8220DB000345","Trinity College, Garda Station","53.345475815469","-6.2562931940713"
"8220DB000346","Trinity College, Garda Station","53.3455062736618","-6.256532266224"
"8220DB000350","Dublin City South, Lower Sandwith Street","53.3456319415817","-6.24976824959424"
"8220DB000351","Pearse Station, Pearse Street","53.3433724681717","-6.24524997856558"
"8220DB000352","Grand Canal Dock, Pearse Square","53.3429891458031","-6.2424121399899"
"8220DB000353","Grand Canal Dock, Pearse Street","53.3426158463808","-6.23964903171023"
"8220DB000354","Grand Canal Dock, Barrow Street","53.3422200812999","-6.23658652563569"
"8220DB000355","Grand Canal Dock, Ringsend Bus Depot","53.3417614511066","-6.23292593610588"
"8220DB000356","Ringsend, Bridge Street","53.3419030234416","-6.22671744313464"
"8220DB000357","Irishtown, Irishtown Road","53.3391710439669","-6.22312147489857"
"8220DB000371","Irishtown (Dublin City), Irishtown Gospel Hall","53.3386127807367","-6.22305458253422"
"8220DB000372","Sandymount, Star Of The Sea Church","53.3354234769795","-6.21953823532786"
"8220DB000373","Sandymount, Farney Park","53.3342753312713","-6.21788927259654"
"8220DB000374","Sandymount, Sandymount Road","53.3331662348684","-6.21644898414059"
"8220DB000375","Sandymount, Seafort Avenue","53.3339984812299","-6.21440214621875"
"8220DB000376","Sandymount, Strand Road (Lea Road)","53.330712526225","-6.2092542646162"
"8220DB000377","Sandymount, Strand Road (Gilford Road)","53.3287289292306","-6.20884189534073"
"8220DB000378","Sandymount, Sandymount Tower","53.3256502919022","-6.20733447201422"
"8220DB000380","Sandymount, Saint John's Road East","53.3247260855137","-6.20923477230439"
"8220DB000381","Sandymount, Saint John's Church","53.3242058682817","-6.21230406086853"
"8220DB000382","Sandymount, Seamount House","53.3250976571988","-6.20764288276518"
"8220DB000383","Sandymount, Strand Road (Gilford Road)","53.3285414219886","-6.20892482063583"
"8220DB000384","Sandymount, Strand Road (Lea Road)","53.331633952392","-6.21016160485997"
"8220DB000385","Sandymount, Newgrove Avenue","53.332351023118","-6.21122768794003"
"8220DB000387","Sandymount, Sandymount Road","53.3324995101993","-6.21574105767749"
"8220DB000388","Irishtown, Sandymount Road","53.3345088619651","-6.21848017255212"
"8220DB000389","Irishtown, Sandymount Road","53.3352900817962","-6.21963388936862"
"8220DB000390","Sandymount, Tritonville Road","53.3377022219536","-6.22226650556187"
"8220DB000391","Ringsend, Irishtown Road","53.3399922179904","-6.22394334704278"
"8220DB000392","Ringsend, Saint Patrick's Church","53.3417336311665","-6.22741532105921"
"8220DB000393","Sandymount, Cranfield Place","53.3369038877169","-6.22237479685263"
"8220DB000395","Ringsend, Ringsend Road","53.3419400535651","-6.23527645441634"
"8220DB000396","Grand Canal Dock, Pearse Street","53.3424615903738","-6.23955025594793"
"8220DB000397","Grand Canal Dock, Saint Andrew's Resource Centre","53.3427855554404","-6.24201500730761"
"8220DB000398","Pearse Station, Pearse Street","53.3432949350359","-6.24547844686789"
"8220DB000399","Pearse Station, Pearse Street","53.3438646181754","-6.24815850036414"
"8220DB000400","Trinity College, Shaw Street","53.3447511615992","-6.25283825801258"
"8220DB000404","Trinity College, Nassau St. (Opp. Frederick St)","53.3427183259381","-6.25642074190687"
"8220DB000405","Trinity College, South Frederick's Street","53.3424816891816","-6.2556043726643"
"8220DB000406","Trinity College, Northern Ireland Tourist Board","53.3426164442785","-6.25621463756987"
"8220DB000407","Custom House Quay","53.3483795866679","-6.25387650599511"
"8220DB000408","Merrion Square North","53.3409707826238","-6.25001923957642"
"8220DB000409","Merrion Square, Holles Street","53.3401367313169","-6.24769559556976"
"8220DB000410","Dublin City South, Lower Mount Street","53.3388134508634","-6.24389039032328"
"8220DB000411","Dublin City South, Lower Mount Street","53.3381171192211","-6.2417715535014"
"8220DB000412","Dublin City South, Northumberland Road","53.3352555102366","-6.2372793190562"
"8220DB000413","Dublin City South, Northumberland Road","53.334094193305","-6.23654639405153"
"8220DB000414","Ballsbridge, Northumberland Road","53.331521686467","-6.23459548826418"
"8220DB000415","Ballsbridge, Elgin Road","53.3303378154068","-6.23294774966437"
"8220DB000416","Ballsbridge, Merrion Road RDS","53.3286399201175","-6.22936956914703"
"8220DB000417","Ballsbridge, Merrion Road (Sydenham Road)","53.3276995856506","-6.22597042048855"
"8220DB000418","Ballsbridge, British Embassy","53.3257198105114","-6.22339529752618"
"8220DB000419","Ballsbridge, Merrion Road","53.3239951058417","-6.22044950312351"
"8220DB000420","Ballsbridge, Merrion Road","53.3219108012885","-6.21750392172749"
"8220DB000421","Merrion, Merrion Road (Ailesbury Road)","53.3200051794214","-6.21449112042242"
"8220DB000422","Merrion, Saint Vincent's Hospital","53.318064191863","-6.21032428070782"
"8220DB000423","Merrion, Herbert Avenue","53.3171485041342","-6.20740565828118"
"8220DB000424","Merrion, Merrion Gates","53.3153943801988","-6.20372686621344"
"8220DB000476","Merrion, Merrion Gates","53.3157515263706","-6.20476252273264"
"8220DB000477","Merrion, Merrion Road (Estate Ave)","53.3168630546822","-6.20695232009333"
"8220DB000478","Merrion, Saint Vincent's Hospital","53.3181142989155","-6.21126782530888"
"8220DB000479","Merrion, Merrion Shopping Centre","53.319143967621","-6.21340128669971"
"8220DB000480","Merrion, Merrion Road (Ailesbury Road)","53.3208499799872","-6.2162872053677"
"8220DB000481","Ballsbridge, Merlyn Road","53.3223446397546","-6.21826644297958"
"8220DB000482","Ballsbridge, Merrion Road","53.3247277780849","-6.22196529496771"
"8220DB000483","Ballsbridge, Merrion Road","53.3259975565216","-6.22393923445059"
"8220DB000485","Ballsbridge, Merrion Road RDS","53.3283521017921","-6.22875091277159"
"8220DB000486","Ballsbridge, Merrion Road RDS","53.3283987974079","-6.2288690881316"
"8220DB000487","Ballsbridge, American Embassy","53.330800948997","-6.2338745242324"
"8220DB000488","Dublin City South, Lansdowne Park","53.3330985546294","-6.23607694701108"
"8220DB000489","Dublin City South, Northumberland Road","53.3349420031452","-6.2373523126562"
"8220DB000490","Dublin City South, Northumberland Road","53.3366266303163","-6.2388295477198"
"8220DB000491","Dublin City South, Lower Mount Street","53.3378140535091","-6.24133351088674"
"8220DB000492","Dublin City South, Lower Mount Street","53.338584685142","-6.24361446215909"
"8220DB000493","Merrion Square, Holles Street","53.3398534163774","-6.24737682273898"
"8220DB000494","Clare Street","53.3413358933187","-6.25162625805016"
"8220DB000495","Pearse Station, Outside Train Station","53.3435913198129","-6.24974670516903"
"8220DB000496","Busáras","53.3494802300675","-6.25231438637282"
